188793 547613 8793 547615
266520 476237 6520 476239
192353 474896 2353 474898
149088 460754 9088 460756
114760 390035 4760 390037
142297 461752 2297 461754
199818 453870 9818 453872
90924 451278 924 451280
206500 468303 6500 468305
185303 483547 5303 483549
249566 538429 9566 538431
197320 504710 7320 504720
152950 368180 2950 368190
153356 388235 3356 388237
227762 507338 7762 507340
179225 476317 9225 476319
186683 474162 6683 474164
204230 537250 4230 537260
164720 464948 4720 464950
252970 490700 2970 490710
258080 495788 8080 495790
0359 392007 200361 392009
0180 443644 160182 443646
0241 533692 210243 533694
253594 489779 3594 489781
0075 538233 250077 538235
168611 467405 8611 467407
235406 563098 5406 563100
216800 453290 6800 453300
235340 460870 5340 460880
234630 448770 4630 448780
134338 430743 4338 430745
183899 468828 3899 468830
690 413379 96692 413381
174839 438184 4839 438186
164780 391000 4780 391010
1330 442780 251340 442790
118789 463946 8789 463948
196899 330193 6899 330195
0850 456090 200852 456092
187910 454030 7910 454040
169190 410940 9190 410950
163 464572 98165 464574
192292 445575 2292 445577
195133 487074 5133 487076
252732 443823 2732 443825
1373 459841 151375 459843
243490 459410 3490 459420
152276 389062 2276 389064
164637 440239 4637 440241
214180 487290 4180 487300
244780 546631 4780 546633
164661 466772 4661 466774
216252 515900 6252 515902
145952 442169 5952 442171
157 389594 25159 389596
225054 456955 5054 456957
155600 448870 5600 448880
188368 477038 8368 477040
188100 469311 8100 469313
0274 313339 180276 313341
195702 309099 5702 309101
255825 537348 5825 537350
226437 466918 6437 466920
179 443781 71181 443783
0580 456950 150590 456960
188152 388668 8152 388670
040 452570 79050 452580
192641 416710 2641 416712
259146 489419 9146 489421
198385 452176 8385 452178
183859 472107 3859 472109
107379 461756 7379 461758
234868 433445 4868 433447
265920 486450 5920 486460
236090 457460 6090 457470
139500 370850 9500 370860
147213 427132 7213 427134
176421 408238 6421 408240
122407 427543 2407 427545
148950 460640 8950 460650
196113 429913 6113 429915
0285 453316 230287 453318
218568 455796 8568 455798
196390 398310 6390 398320
184 456597 89186 456599
227470 435055 7470 435057
202630 496490 2630 496500
203200 434413 3200 434415
106494 418370 6494 418372
182453 320016 2453 320018
259740 490810 9740 490820
0262 535893 220264 535895
2100 518589 242102 518591
167979 470257 7979 470259
177974 479363 7974 479365
40944 413442 944 413444
106870 533688 6870 533690
252650 445330 2650 445340
0230 455770 220240 455780
118451 401063 8451 401065
1705 364980 171707 364982
202182 382842 2182 382844
1854 534564 241856 534566
167762 469391 7762 469393
155758 435752 5758 435754
106537 531883 6537 531885
197641 477449 7641 477451
0232 433135 210234 433137
258179 535604 8179 535606
259204 489474 9204 489476
196236 479740 6236 479742
0653 488211 200655 488213
129923 482418 9923 482420
212156 448806 2156 448808
0329 388180 100331 388182
229388 500786 9388 500788
224165 496250 4165 496252
173570 376640 3570 376650
202631 448854 2631 448856
169234 416013 9234 416015
165348 461507 5348 461509
198216 493803 8216 493805
194290 534050 4290 534060
0190 487590 230200 487600
570 443650 71580 443660
173973 482077 3973 482079
215471 457946 5471 457948
153880 399850 3880 399860
194930 397800 4930 397810
213580 431770 3580 431780
105272 512974 5272 512976
163528 472726 3528 472728
219694 455655 9694 455657
205120 505920 5120 505930
238569 530594 8569 530596
179359 482333 9359 482335
101578 483384 1578 483386
204892 398175 4892 398177
209868 433322 9868 433324
194083 464951 4083 464953
149420 453500 9420 453510
151820 459885 1820 459887
108628 523596 8628 523598
224321 457776 4321 457778
259785 489307 9785 489309
179173 472209 9173 472211
203024 430388 3024 430390
175780 441830 5780 441840
164210 467939 4210 467941
840 465680 92850 465690
189329 310686 9329 310688
122658 427680 2658 427682
127551 390286 7551 390288
228369 566354 8369 566356
247549 435923 7549 435925
166434 444339 6434 444341
243515 552120 3515 552122
119095 575499 9095 575501
203810 457610 3810 457620
0889 475206 160891 475208
198189 525044 8189 525046
178286 478294 8286 478296
226694 539469 6694 539471
1270 435270 211280 435280
244689 561156 4689 561158
142989 472115 2989 472117
143 377922 83145 377924
194 400417 27196 400419
179232 472854 9232 472856
123072 385202 3072 385204
174996 470143 4996 470145
129120 390830 9120 390840
133346 590584 3346 590586
435 479715 94437 479717
164117 473294 4117 473296
195818 308439 5818 308441
219520 486780 9520 486790
132950 400632 2950 400634
0573 363256 170575 363258
165976 541572 5976 541574
0168 486054 100170 486056
164377 472926 4377 472928
117932 424521 7932 424523
228148 436254 8148 436256
1994 456386 201996 456388
206680 610700 6680 610710
060 477390 93070 477400
779 478838 95781 478840
196297 461193 6297 461195
116766 415148 6766 415150
203357 376531 3357 376533
2165 496555 232167 496557
236760 536720 6760 536730
167435 478566 7435 478568
184545 455909 4545 455911
0370 480140 190380 480150
1250 444720 161260 444730
0251 549893 220253 549895
226287 566716 6287 566718
169014 541611 9014 541613
248554 553054 8554 553056
217793 547777 7793 547779
208451 533217 8451 533219
105922 505120 5922 505122
228721 565051 8721 565053
102540 486646 2540 486648
1019 449338 191021 449340
660 451830 74670 451840
157810 393613 7810 393615
0195 566441 230197 566443
152031 459814 2031 459816
246356 558880 6356 558882
219650 439830 9650 439840
1822 462940 191824 462942
162790 467140 2790 467150
174150 460010 4150 460020
202070 497800 2070 497810
245103 460052 5103 460054
169970 440400 9970 440410
166670 463570 6670 463580
190 413680 97200 413690
153670 450050 3670 450060
216578 457437 6578 457439
219982 543800 9982 543802
177281 480461 7281 480463
155930 402550 5930 402560
207517 592681 7517 592683
714 413253 86716 413255
0207 379835 210209 379837
0128 503233 230130 503235
202680 456770 2680 456780
183246 408560 3246 408562
194184 459739 4184 459741
206508 564224 6508 564226
225283 455948 5283 455950
223550 496050 3550 496060
183816 523832 3816 523834
187588 478940 7588 478942
108562 524480 8562 524482
214520 455750 4520 455760
0210 455418 220212 455420
246249 540775 6249 540777
151657 459662 1657 459664
123737 427407 3737 427409
193021 425721 3021 425723
224550 492250 4550 492252
2238 458779 242240 458781
153720 388370 3720 388372
166216 433326 6216 433328
0018 404342 130020 404344
0775 455692 240777 455694
63644 364287 644 364289
217456 559137 7456 559139
163010 541410 3010 541420
252655 443874 2655 443876
115780 381238 5780 381240
1424 419374 191426 419376
195125 458439 5125 458441
175433 479797 5433 479799
176506 449287 6506 449289
1388 500769 221390 500771
148419 386422 8419 386424
173790 430466 3790 430468
184517 485463 4517 485465
185651 481554 5651 481556
216234 502900 6234 502902
0654 482093 180656 482095
105890 505130 5890 505140
1150 388270 181160 388280
179680 472710 9680 472712
165805 466065 5805 466067
164321 464618 4321 464620
188024 481608 8024 481610
1420 455320 151430 455330
185166 547192 5166 547194
167246 408257 7246 408259
140 377060 82150 377070
187906 471053 7906 471055
194860 483230 4860 483240
387 463724 85389 463726
257050 488970 7050 488980
176496 480699 6496 480701
0463 435533 150465 435535
195951 487738 5951 487740
179100 484519 9100 484521
176700 399130 6700 399140
189850 580970 9850 580980
213790 436821 3790 436823
198920 326209 8920 326211
252764 490436 2764 490438
228202 448828 8202 448830
236266 457290 6266 457292
0660 553270 230670 553280
1170 433450 181180 433460
151750 459655 1750 459657
202740 496560 2740 496570
108675 415779 8675 415781
0760 469400 260770 469410
1740 513890 201750 513900
190 388880 83200 388890
142100 414070 2100 414080
622 479921 94624 479923
198170 395850 8170 395860
189535 470410 9535 470412
0950 558890 270960 558900
122379 427416 2379 427418
183661 326688 3661 326690
0130 477840 210140 477850
62790 433470 790 433480
224888 540067 4888 540069
198115 575707 8115 575709
0278 483481 180280 483483
0996 448070 210998 448072
185913 475749 5913 475751
117448 415858 7448 415860
1582 454062 161584 454064
361 373071 40363 373073
145477 459090 5477 459092
257308 487148 7308 487150
2030 448541 212032 448543
198900 541830 8900 541840
192814 361823 2814 361825
162462 397372 2462 397374
1520 476365 191522 476367
145865 428677 5865 428679
174650 314520 4650 314530
175027 469129 5027 469131
200 460310 87210 460320
169429 477156 9429 477158
129410 402960 9410 402970
0580 422418 150582 422420
0112 468750 180114 468752
199510 542180 9510 542190
174135 441564 4135 441566
0818 433040 170820 433042
225186 566256 5186 566258
0249 459794 130251 459796
111739 504174 1739 504176
163340 461625 3340 461627
1436 459698 151438 459700
197563 367443 7563 367445
204504 434290 4504 434292
203106 376775 3106 376777
561 437290 65563 437292
179707 478749 9707 478751
161998 541212 1998 541214
149329 388751 9329 388753
229945 503786 9945 503788
0000 440430 170010 440440
226566 538864 6566 538866
223292 459494 3292 459496
185295 485028 5295 485030
182650 423662 2650 423664
152283 455496 2283 455498
204660 454766 4660 454768
166405 378571 6405 378573
74820 452080 820 452090
264983 591135 4983 591137
152423 459929 2423 459931
176545 479722 6545 479724
1400 557460 271410 557470
228519 432607 8519 432609
189255 447770 9255 447772
152265 389179 2265 389181
203977 376079 3977 376081
207498 442186 7498 442188
245701 555183 5701 555185
122883 496098 2883 496100
172760 382480 2760 382490
1438 458580 241440 458582
106754 532375 6754 532377
174893 429651 4893 429653
1058 456210 201060 456212
129491 441424 9491 441426
1040 554640 271050 554650
202931 447514 2931 447516
238719 555362 8719 555364
1377 488278 211379 488280
202600 487620 2600 487622
217269 464777 7269 464779
193102 455275 3102 455277
249275 447429 9275 447431
158620 451620 8620 451630
165778 470489 5778 470491
146684 462124 6684 462126
0120 478610 210130 478620
223380 482130 3380 482140
106414 523272 6414 523274
248563 458603 8563 458605
520 444240 68530 444250
216430 444377 6430 444379
193829 478002 3829 478004
2130 445820 252140 445830
187488 466408 7488 466410
135651 391374 5651 391376
178800 382360 8800 382370
177241 564102 7241 564104
0519 423345 180521 423347
245100 439717 5100 439719
259775 520212 9775 520214
188028 548858 8028 548860
0710 405050 160720 405060
185180 443590 5180 443600
184798 466193 4798 466195
182110 481900 2110 481910
630 393230 95640 393240
187448 422336 7448 422338
0350 384590 210360 384600
127596 389905 7596 389907
194349 308805 4349 308807
194897 489487 4897 489489
136831 407733 6831 407735
232488 456182 2488 456184
253304 471701 3304 471703
212190 434650 2190 434660
196522 398193 6522 398195
258884 489379 8884 489381
106899 533761 6899 533763
1930 448230 211940 448240
224071 457449 4071 457451
245360 440200 5360 440210
227248 550114 7248 550116
0201 532434 240203 532436
244535 460052 4535 460054
189880 487060 9880 487070
1301 354210 201303 354212
783 427393 93785 427395
115530 405470 5530 405480
244793 547578 4793 547580
239672 448900 9672 448902
0377 488903 250379 488905
255212 494327 5212 494329
0365 481651 100367 481653
244188 438695 4188 438697
133520 402850 3520 402860
167059 479454 7059 479456
103668 503090 3668 503092
214146 456900 4146 456902
194274 308351 4274 308353
214200 459590 4200 459600
107991 535217 7991 535219
204776 470675 4776 470677
750 428100 88760 428110
101454 482822 1454 482824
187818 460119 7818 460121
116668 415053 6668 415055
177822 549713 7822 549715
2249 547844 252251 547846
258909 489406 8909 489408
197860 489340 7860 489350
307 413588 97309 413590
203216 560069 3216 560071
224971 499250 4971 499252
142170 446100 2170 446110
208318 560123 8318 560125
172885 364796 2885 364798
195104 309183 5104 309185
149330 401880 9330 401890
199603 497740 9603 497742
0347 424537 130349 424539
163138 470625 3138 470627
187259 478743 7259 478745
238017 548061 8017 548063
196000 446420 6000 446430
206070 477100 6070 477110
186970 326953 6970 326955
223770 452670 3770 452680
204029 367504 4029 367506
136025 470936 6025 470938
2171 453063 232173 453065
0260 422530 140270 422540
196659 309076 6659 309078
125230 417650 5230 417660
164228 541565 4228 541567
195258 496902 5258 496904
258208 466716 8208 466718
1698 545754 251700 545756
1155 365019 171157 365021
172115 363289 2115 363291
173050 372990 3050 373000
168880 456290 8880 456300
0060 489240 260070 489250
0410 424611 130412 424613
168045 470424 8045 470426
184258 308771 4258 308773
64858 435116 858 435118
187275 447696 7275 447698
186538 550928 6538 550930
1234 502769 221236 502771
147 412548 86149 412550
178714 480342 8714 480344
33646 386391 646 386393
266888 484237 6888 484239
214706 456401 4706 456403
106530 385100 6530 385110
0434 457259 170436 457261
108624 433599 8624 433601
217910 563250 7910 563260
135897 480537 5897 480539
162400 403530 2400 403540
0640 478540 210650 478550
157002 448613 7002 448615
168944 469048 8944 469050
188676 485124 8676 485126
198344 491947 8344 491949
1590 523390 201600 523400
159282 371088 9282 371090
216900 515750 6900 515760
895 413762 97897 413764
345 427179 91347 427181
351 413126 96353 413128
259340 489720 9340 489730
177857 478775 7857 478777
202560 577390 2560 577400
188341 368459 8341 368461
122500 427362 2500 427364
206518 561351 6518 561353
224528 528250 4528 528252
0420 484960 180430 484970
264620 481120 4620 481130
0911 459820 160913 459822
101574 487757 1574 487759
243634 561805 3634 561807
040 379771 82042 379773
226082 466691 6082 466693
193710 497170 3710 497180
147500 364550 7500 364560
193355 425196 3355 425198
204630 465400 4630 465410
111547 564681 1547 564683
093 376532 86095 376534
245623 539183 5623 539185
0834 424572 110836 424574
174208 441521 4208 441523
148956 460766 8956 460768
226004 558006 6004 558008
198946 495017 8946 495019
0560 551410 270570 551420
320 393220 79330 393230
121320 385110 1320 385120
0107 493872 220109 493874
208356 541631 8356 541633
558 460905 83560 460907
193072 426026 3072 426028
245400 440210 5400 440220
163310 467330 3310 467340
155199 459774 5199 459776
168328 544359 8328 544361
192010 345400 2010 345410
178812 385002 8812 385004
111710 418490 1710 418500
109780 416800 9780 416810
189950 485382 9950 485384
112543 543873 2543 543875
217984 545744 7984 545746
1144 365260 171146 365262
112166 439525 2166 439527
205901 453095 5901 453097
168995 427258 8995 427260
192736 422851 2736 422853
273706 566201 3706 566203
247002 448228 7002 448230
217720 562490 7720 562500
249100 482250 9100 482260
215730 451890 5730 451900
225220 498840 5220 498850
0380 419760 130390 419770
234620 464750 4620 464760
195287 362739 5287 362741
144224 461549 4224 461551
174855 485934 4855 485936
259028 535170 9028 535172
165510 384350 5510 384360
0390 489310 260400 489320
1790 426870 191800 426880
234989 552792 4989 552794
202550 577240 2550 577250
248515 552115 8515 552117
214033 436987 4033 436989
274056 564972 4056 564974
148250 370820 8250 370830
216520 476900 6520 476902
185570 443720 5570 443730
159070 406880 9070 406890
202605 565373 2605 565375
0040 478880 210050 478890
192479 463618 2479 463620
204059 466083 4059 466085
255559 494603 5559 494605
198058 456044 8058 456046
174878 471014 4878 471016
167476 476518 7476 476520
227626 436727 7626 436729
0810 393933 110812 393935
0670 478330 210680 478340
604 426849 95606 426851
242565 533622 2565 533624
1710 478000 211720 478010
0241 459650 220243 459652
247812 551228 7812 551230
76865 454204 865 454206
760 478560 93770 478570
179146 472998 9146 473000
277 449733 87279 449735
217707 551836 7707 551838
615 414091 99617 414093
195097 362864 5097 362866
107585 524714 7585 524716
163597 387666 3597 387668
220 388170 85230 388180
179996 476423 9996 476425
167472 463958 7472 463960
176708 477629 6708 477631
203899 376124 3899 376126
125010 426000 5010 426010
179698 478427 9698 478429
115510 425949 5510 425951
179610 473041 9610 473043
187567 310197 7567 310199
108189 523466 8189 523468
219472 453558 9472 453560
1660 454210 201662 454212
248533 557068 8533 557070
31438 401511 438 401513
187068 485638 7068 485640
132216 590152 2216 590154
269900 560550 9900 560560
196057 545394 6057 545396
197113 351456 7113 351458
165623 462241 5623 462243
1403 366183 171405 366185
26930 400458 930 400460
151596 459665 1596 459667
193590 483970 3590 483980
143631 426521 3631 426523
239832 532348 9832 532350
1899 464835 191901 464837
152191 459734 2191 459736
0480 488750 180482 488752
234566 465335 4566 465337
215170 493890 5170 493900
224306 559074 4306 559076
560 388310 94570 388320
204620 454510 4620 454520
470 460920 87480 460930
187893 424572 7893 424574
1780 456890 201790 456900
1802 474464 191804 474466
179084 472119 9084 472121
202637 448853 2637 448855
178070 382091 8070 382093
188892 340501 8892 340503
0650 468400 130660 468410
236960 459840 6960 459850
143723 397530 3723 397532
852 413673 96854 413675
155076 387705 5076 387707
222630 544140 2630 544142
248830 441670 8830 441680
143719 452938 3719 452940
193839 457081 3839 457083
218207 544195 8207 544197
178593 444202 8593 444204
0759 429542 160761 429544
136091 478865 6091 478867
117375 462551 7375 462553
167638 471220 7638 471222
1370 478070 211380 478080
227577 466831 7577 466833
195971 318039 5971 318041
197022 504615 7022 504617
203147 376745 3147 376747
612 425322 98614 425324
186137 421910 6137 421912
197662 494155 7662 494157
167770 471139 7770 471141
182911 469429 2911 469431
244829 562244 4829 562246
199258 469625 9258 469627
234696 448272 4696 448274
167404 470584 7404 470586
1565 421365 191567 421367
203920 457640 3920 457650
244421 561387 4421 561389
0570 387600 100580 387610
227900 566378 7900 566380
225689 486914 5689 486916
106464 531794 6464 531796
175071 367800 5071 367802
205760 540200 5760 540210
189404 492919 9404 492921
2015 481654 222017 481656
142227 474530 2227 474532
1341 442158 221343 442160
1940 477740 211950 477750
246385 554850 6385 554852
206063 549861 6063 549863
187247 485034 7247 485036
202659 448947 2659 448949
208361 459258 8361 459260
178364 477406 8364 477408
163958 388611 3958 388613
0410 526320 220420 526330
189368 315842 9368 315844
192512 477020 2512 477022
0458 488365 100460 488367
176170 383400 6170 383410
224707 558689 4707 558691
189646 446684 9646 446686
196918 481751 6918 481753
175790 441830 5790 441840
224275 447250 4275 447252
397 434129 63399 434131
137831 407928 7831 407930
267303 483174 7303 483176
153400 453530 3400 453540
228050 462221 8050 462223
280 460360 87290 460370
163710 449300 3710 449310
214530 480920 4530 480930
229208 560695 9208 560697
208110 436050 8110 436060
1080 444960 161090 444970
123660 411860 3660 411870
0528 464894 190530 464896
173359 460195 3359 460197
223977 457364 3977 457366
216534 540900 6534 540902
177458 388232 7458 388234
249279 444015 9279 444017
192875 315909 2875 315911
159421 466814 9421 466816
0519 363233 170521 363235
225566 538948 5566 538950
108602 522028 8602 522030
0592 311944 190594 311946
215988 562738 5988 562740
1640 536700 221650 536710
175532 483419 5532 483421
254674 543109 4674 543111
191955 558865 1955 558867
1000 565210 201002 565212
920 478770 95922 478772
192385 361989 2385 361991
1570 566330 271580 566340
227875 539250 7875 539252
176135 408063 6135 408065
1295 459967 161297 459969
219200 436250 9200 436260
222933 468464 2933 468466
185089 486195 5089 486197
205960 452970 5960 452980
164252 461517 4252 461519
256748 485087 6748 485089
244997 455956 4997 455958
182574 413016 2574 413018
1611 567763 221613 567765
208276 542283 8276 542285
147 427162 91149 427164
114646 390264 4646 390266
1530 427150 191540 427160
1180 453281 171182 453283
0852 487301 190854 487303
223234 502389 3234 502391
194269 464806 4269 464808
198800 433379 8800 433381
204844 388572 4844 388574
117168 415109 7168 415111
1663 562579 201665 562581
217896 563148 7896 563150
141939 467730 1939 467732
164783 456887 4783 456889
1025 364309 171027 364311
166069 462752 6069 462754
0936 471164 200938 471166
134750 387800 4750 387810
253810 493870 3810 493880
0586 363348 170588 363350
258533 535585 8533 535587
199707 560665 9707 560667
168183 470019 8183 470021
109529 416262 9529 416264
193242 362870 3242 362872
259200 466750 9200 466760
161885 467834 1885 467836
123185 427354 3185 427356
203742 444708 3742 444710
183192 338545 3192 338547
0543 485025 100545 485027
185610 321902 5610 321904
2328 541448 242330 541450
108674 439918 8674 439920
1269 464365 191271 464367
273742 572876 3742 572878
212799 533650 2799 533652
260 387260 97270 387270
115278 405825 5278 405827
184293 454357 4293 454359
101237 489323 1237 489325
193314 476844 3314 476846
164874 540934 4874 540936
185260 485527 5260 485529
216870 493810 6870 493820
0670 404030 130680 404040
247124 559464 7124 559466
178493 479617 8493 479619
255429 477348 5429 477350
60820 425520 820 425530
217207 544777 7207 544779
206040 379758 6040 379760
161647 403889 1647 403891
142779 478752 2779 478754
184510 403210 4510 403220
259049 490114 9049 490116
192440 361708 2440 361710
182920 409160 2920 409170
198676 493044 8676 493046
257440 495590 7440 495600
247429 477228 7429 477230
151954 459776 1954 459778
199198 545779 9198 545781
106170 401420 6170 401430
184096 456702 4096 456704
124627 389147 4627 389149
263779 478647 3779 478649
0181 323537 180183 323539
252748 544946 2748 544948
2310 512360 232320 512370
101719 491504 1719 491506
264420 472160 4420 472170
102894 459244 2894 459246
173204 433624 3204 433626
198974 326025 8974 326027
168709 441324 8709 441326
181970 553700 1970 553710
239178 596445 9178 596447
147354 457089 7354 457091
248418 523914 8418 523916
1429 477110 261431 477112
202314 371379 2314 371381
192098 583294 2098 583296
195197 362755 5197 362757
169967 377565 9967 377567
157180 470150 7180 470160
205601 458795 5601 458797
178030 472340 8030 472342
148132 426985 8132 426987
105196 506762 5196 506764
189955 447913 9955 447915
1400 478860 191410 478870
168265 427026 8265 427028
214160 555000 4160 555010
163214 443714 3214 443716
255929 494348 5929 494350
111330 392200 1330 392210
199065 495881 9065 495883
194040 495445 4040 495447
0968 565729 230970 565731
158658 468058 8658 468060
0647 562399 110649 562401
152060 455350 2060 455360
26381 399963 381 399965
151624 459700 1624 459702
192544 463797 2544 463799
112878 564196 2878 564198
233771 472448 3771 472450
136961 424558 6961 424560
171763 364808 1763 364810
1680 492930 211690 492940
154396 400751 4396 400753
173840 430260 3840 430270
216413 542900 6413 542902
204958 353766 4958 353768
198770 493665 8770 493667
254230 443590 4230 443600
175888 484225 5888 484227
174407 430320 4407 430322
155384 446709 5384 446711
212812 498642 2812 498644
64790 436450 790 436460
224899 456015 4899 456017
1758 440006 231760 440008
2320 552200 272330 552210
175210 392225 5210 392227
223212 460025 3212 460027
010 454730 76020 454740
214742 434411 4742 434413
187311 328574 7311 328576
227810 475114 7810 475116
269127 487771 9127 487773
450 390550 99460 390560
101718 482011 1718 482013
165752 471729 5752 471731
171893 430126 1893 430128
196700 504780 6700 504790
178666 562179 8666 562181
138020 438900 8020 438910
173987 473103 3987 473105
188799 466180 8799 466182
204514 564181 4514 564183
268447 485275 8447 485277
173628 446115 3628 446117
235410 460800 5410 460810
166915 544834 6915 544836
173045 365362 3045 365364
0605 446336 240607 446338
206727 441819 6727 441821
218017 548195 8017 548197
205560 454720 5560 454730
202848 552033 2848 552035
111629 424498 1629 424500
217037 444891 7037 444893
199271 452953 9271 452955
129285 425349 9285 425351
101819 485726 1819 485728
179072 385002 9072 385004
0603 363574 170605 363576
189359 418686 9359 418688
0983 364069 170985 364071
177822 479658 7822 479660
151658 459621 1658 459623
208620 483250 8620 483260
109011 513894 9011 513896
127460 390230 7460 390232
162480 397230 2480 397240
178251 549091 8251 549093
291 401346 30293 401348
105482 519625 5482 519627
176651 391945 6651 391947
1224 464210 251226 464212
164814 439581 4814 439583
158002 448220 8002 448222
121732 426847 1732 426849
102400 486660 2400 486670
214964 548684 4964 548686
215690 537380 5690 537390
262880 475540 2880 475550
111370 396280 1370 396290
613 384176 83615 384178
0771 472778 200773 472780
203891 446787 3891 446789
179768 431684 9768 431686
106660 404270 6660 404280
722 480461 94724 480463
209950 478500 9950 478510
245500 440230 5500 440240
185480 487480 5480 487490
397 413854 97399 413856
168597 378774 8597 378776
204880 480670 4880 480680
255 427136 91257 427138
184123 443110 4123 443112
203194 376729 3194 376731
177885 478784 7885 478786
136580 477470 6580 477480
114616 414320 4616 414322
164387 394716 4387 394718
159659 432744 9659 432746
179937 432096 9937 432098
1903 439730 241905 439732
173451 477269 3451 477271
197000 504750 7000 504760
254739 483623 4739 483625
245897 541183 5897 541185
204098 376421 4098 376423
0000 476430 180010 476440
223840 457266 3840 457268
2080 474950 222090 474960
1300 454170 151310 454180
101663 489919 1663 489921
186340 405080 6340 405090
0051 456505 200053 456507
158210 392220 8210 392222
0030 455522 220032 455524
235313 458709 5313 458711
212959 468637 2959 468639
167770 398040 7770 398050
161901 465019 1901 465021
236240 448206 6240 448208
0283 455893 220285 455895
137770 436524 7770 436526
214542 455821 4542 455823
1296 322714 181298 322716
204110 535410 4110 535420
189574 311736 9574 311738
215850 536650 5850 536660
394 475417 97396 475419
255377 494544 5377 494546
193126 362949 3126 362951
255179 494372 5179 494374
252910 490780 2910 490790
162390 466230 2390 466240
117122 511122 7122 511124
118120 384063 8120 384065
0889 424006 110891 424008
167221 541815 7221 541817
0974 547447 220976 547449
133190 430520 3190 430522
235080 460640 5080 460650
202630 448850 2630 448860
1199 434278 211201 434280
153984 388237 3984 388239
2174 450348 222176 450350
183217 422099 3217 422101
179216 473186 9216 473188
216475 468493 6475 468495
202824 324665 2824 324667
143189 480200 3189 480202
1960 463620 231970 463630
197868 504598 7868 504600
103350 484580 3350 484590
188314 387107 8314 387109
40479 413394 479 413396
204570 373766 4570 373768
229599 566707 9599 566709
134055 430755 4055 430757
135388 479448 5388 479450
197808 446473 7808 446475
163351 466142 3351 466144
189784 446686 9784 446688
166380 466007 6380 466009
142406 383752 2406 383754
198390 395460 8390 395470
27870 401122 870 401124
0777 467581 240779 467583
168556 379273 8556 379275
117715 424688 7715 424690
188950 460430 8950 460440
152025 459887 2025 459889
174338 356082 4338 356084
259050 488740 9050 488750
0758 441229 210760 441231
219350 455110 9350 455120
129681 588301 9681 588303
117220 424203 7220 424205
183670 400990 3670 401000
136372 433244 6372 433246
215335 444778 5335 444780
122440 381330 2440 381340
202647 403213 2647 403215
174 413056 96176 413058
106566 482083 6566 482085
103232 508541 3232 508543
168620 458510 8620 458520
212564 463475 2564 463477
245140 440120 5140 440130
197143 504631 7143 504633
197210 531740 7210 531750
1811 417365 191813 417367
151555 459724 1555 459726
206251 549758 6251 549760
134047 471444 4047 471446
248220 436143 8220 436145
0478 357919 200480 357921
106695 532380 6695 532382
163236 462307 3236 462309
0819 546444 220821 546446
255624 494701 5624 494703
206234 502758 6234 502760
1446 324470 191448 324472
268817 484849 8817 484851
0290 478780 210300 478790
181946 469578 1946 469580
245406 563183 5406 563185
215700 456446 5700 456448
1635 364068 171637 364070
166025 371104 6025 371106
122120 393380 2120 393390
199011 571287 9011 571289
159954 467741 9954 467743
139180 438215 9180 438217
189706 446734 9706 446736
206510 466580 6510 466590
208682 471384 8682 471386
238269 464061 8269 464063
148934 460691 8934 460693
453 430779 88455 430781
253532 545701 3532 545703
183214 454668 3214 454670
202580 577150 2580 577160
65820 437140 820 437150
179769 475284 9769 475286
115380 421190 5380 421200
245566 538183 5566 538185
108773 465152 8773 465154
176563 369584 6563 369586
103220 441791 3220 441793
202569 451594 2569 451596
1607 443875 241609 443877
053 393299 21055 393301
050 410720 95060 410730
177345 484244 7345 484246
196717 487274 6717 487276
225965 566885 5965 566887
135319 479415 5319 479417
0836 454444 200838 454446
183266 442353 3266 442355
204946 455220 4946 455222
1610 549460 251620 549470
215468 463441 5468 463443
107184 488578 7184 488580
182569 313776 2569 313778
228955 461524 8955 461526
223021 555442 3021 555444
105391 505607 5391 505609
212589 448021 2589 448023
213940 559900 3940 559910
174405 378651 4405 378653
0965 424233 130967 424235
177492 426365 7492 426367
0370 484820 190380 484830
109470 452490 9470 452500
167842 470031 7842 470033
1685 479365 191687 479367
219514 441356 9514 441358
467 390949 95469 390951
0634 433343 180636 433345
259608 488631 9608 488633
265990 486510 5990 486520
192234 487979 2234 487981
128627 389234 8627 389236
102398 486627 2398 486629
202600 448850 2600 448860
232962 445397 2962 445399
138693 438335 8693 438337
1200 536769 221202 536771
263785 489647 3785 489649
860 470040 92862 470042
163143 377877 3143 377879
176407 438345 6407 438347
215283 474738 5283 474740
194450 397270 4450 397280
122475 427669 2475 427671
163562 388319 3562 388321
0424 566325 240426 566327
161803 472111 1803 472113
108074 519758 8074 519760
162615 455457 2615 455459
239131 448604 9131 448606
229322 437114 9322 437116
197120 504830 7120 504840
165605 462279 5605 462281
178185 472776 8185 472778
224190 528170 4190 528180
2352 439566 242354 439568
239990 439070 9990 439080
1810 315040 191820 315050
64743 436555 743 436557
121721 426786 1721 426788
209352 459972 9352 459974
249860 470770 9860 470780
837 413850 97839 413852
229064 559584 9064 559586
226151 486864 6151 486866
204140 457650 4140 457660
212643 449496 2643 449498
1851 454225 221853 454227
0178 442735 110180 442737
225108 429482 5108 429484
110 392030 97120 392040
151879 442374 1879 442376
193163 362893 3163 362895
172170 480207 2170 480209
272860 554110 2860 554120
202610 577160 2610 577170
246779 478725 6779 478727
1210 392365 191212 392367
181965 484976 1965 484978
0181 429208 160183 429210
216812 498900 6812 498902
179982 485408 9982 485410
182920 442390 2920 442400
